adjusted_reports,chain_id,dimension,gross_gain_usd,key,loss_usd,net_yield_usd,priced_reports,raw_gross_gain_usd,raw_loss_usd,raw_net_yield_usd,reports,strategy_address,unpriced_reports,vault_address
0,1,vault,1256.705517518339053059961552,1:0x132d8D2C76Db3812403431fAcB00F3453Fc42125,0,1256.705517518339053059961552,24,1256.705517518339053059961552,0,1256.705517518339053059961552,151,,127,0x132d8D2C76Db3812403431fAcB00F3453Fc42125
0,1,vault,4936.515714969290469595189644,1:0x25212Df29073FfFA7A67399AcEfC2dd75a831A1A,0,4936.515714969290469595189644,16,4936.515714969290469595189644,0,4936.515714969290469595189644,294,,278,0x25212Df29073FfFA7A67399AcEfC2dd75a831A1A
0,1,vault,0,1:0x054AF22E1519b020516D72D749221c24756385C9,0,0,0,0,0,0,59,,59,0x054AF22E1519b020516D72D749221c24756385C9
0,1,vault,0,1:0x3D980E50508CFd41a13837A60149927a11c03731,0,0,0,0,0,0,146,,146,0x3D980E50508CFd41a13837A60149927a11c03731
0,1,vault,0,1:0x0d4EA8536F9A13e4FBa16042a46c30f092b06aA5,0,0,1,0,0,0,10,,9,0x0d4EA8536F9A13e4FBa16042a46c30f092b06aA5
0,1,vault,74366.56458563723853228698986,1:0x2DfB14E32e2F8156ec15a2c21c3A6c053af52Be8,0,74366.56458563723853228698986,32,74366.56458563723853228698986,0,74366.56458563723853228698986,151,,119,0x2DfB14E32e2F8156ec15a2c21c3A6c053af52Be8
0,1,vault,0,1:0x1b905331F7dE2748F4D6a0678e1521E20347643F,0,0,2,0,0,0,9,,7,0x1b905331F7dE2748F4D6a0678e1521E20347643F
0,1,vault,110.8088256064336003008108126,1:0x16825039dfe2a5b01F3E1E6a2BBF9a576c6F95c4,0,110.8088256064336003008108126,1,110.8088256064336003008108126,0,110.8088256064336003008108126,8,,7,0x16825039dfe2a5b01F3E1E6a2BBF9a576c6F95c4
0,1,vault,178158.7138485422873733865766,1:0x378cb52b00F9D0921cb46dFc099CFf73b42419dC,0.6530204356243044101998179373,178158.0608281066630689763768,140,178158.7138485422873733865766,0.6530204356243044101998179373,178158.0608281066630689763768,140,,0,0x378cb52b00F9D0921cb46dFc099CFf73b42419dC
0,1,vault,0,1:0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE,0,0,2,0,0,0,13,,11,0x2D5D4869381C4Fce34789BC1D38aCCe747E295AE
